경로_승객수,국가유공자_승객수,기준일자,대학생_승객수,승차_역,승차_호선,어린이_승객수,외국인경로_승객수,일반_승객수,장애인_승객수,직원_승객수,청소년_승객수,총_승객수,하차_역,하차_호선
36,0,2023-12-31,0,양주,1호선,3,0,75,10,0,6,130,창동,4호선
36,0,2023-12-31,0,영등포,1호선,3,0,191,9,0,10,249,서울대입구(관악구청),2호선
36,0,2023-12-31,0,오류동,1호선,0,0,13,5,0,1,55,광명사거리,7호선
36,0,2023-12-31,0,옥수,3호선,5,0,82,3,0,5,131,약수,3호선
36,0,2023-12-31,0,월드컵경기장(성산),6호선,2,0,37,2,0,1,78,역촌,6호선
36,0,2023-12-31,0,을지로3가,3호선,25,0,628,5,0,30,724,경복궁(정부서울청사),3호선
36,0,2023-12-31,0,을지로4가,2호선,0,0,83,9,0,2,130,신당,2호선
36,0,2023-12-31,0,잠실새내,2호선,17,0,179,7,0,11,250,서초,2호선
36,0,2023-12-31,0,정발산,3호선,1,0,80,6,0,2,125,불광,3호선
36,0,2023-12-31,0,제기동,1호선,0,0,16,1,0,2,55,상계,4호선
36,1,2023-12-31,0,종로3가,5호선,5,0,121,8,0,4,175,서대문,5호선
36,0,2023-12-31,0,종로5가,1호선,35,0,400,5,0,4,480,시청,1호선
36,2,2023-12-31,0,중화,7호선,2,0,91,8,0,2,141,하계,7호선
36,1,2023-12-31,0,창동,4호선,2,0,75,11,0,4,129,양주,1호선
36,0,2023-12-31,0,청량리(서울시립대입구),1호선,1,0,20,3,0,0,60,가능,1호선
36,0,2023-12-31,0,청량리(서울시립대입구),1호선,0,0,26,6,0,1,69,당고개,4호선
36,0,2023-12-31,0,충무로,4호선,4,0,142,4,0,2,188,수유(강북구청),4호선
36,0,2023-12-31,0,태릉입구,6호선,1,0,76,4,0,3,120,돌곶이,6호선
36,0,2023-12-31,0,합정,2호선,9,0,322,4,0,11,382,당산,2호선
36,0,2023-12-31,0,합정,2호선,9,0,654,7,0,16,722,신도림,2호선
36,0,2023-12-31,0,합정,6호선,13,0,359,5,0,8,421,응암,6호선
36,0,2023-12-31,0,홍대입구,2호선,16,1,604,3,0,26,686,이대,2호선
36,0,2023-12-31,0,홍제,3호선,0,0,23,2,0,1,62,제기동,1호선
36,0,2023-12-31,0,화곡,5호선,3,0,52,3,0,6,100,신정네거리,2호선
36,0,2023-12-31,0,회룡,1호선,1,0,47,6,0,0,90,미아사거리,4호선
36,0,2023-12-31,0,회현(남대문시장),4호선,16,0,302,4,0,6,364,서울역,1호선
36,0,2023-12-31,0,회현(남대문시장),4호선,6,0,111,2,0,2,157,총신대입구(이수),4호선
35,0,2023-12-31,0,공덕,6호선,1,0,116,0,0,2,154,응암,6호선
35,0,2023-12-31,0,과천,4호선,4,0,30,2,0,1,72,총신대입구(이수),4호선
35,0,2023-12-31,0,교대(법원.검찰청),2호선,18,0,469,6,0,44,572,강남,2호선
35,0,2023-12-31,0,교대(법원.검찰청),2호선,3,0,240,5,0,5,288,신림,2호선
35,0,2023-12-31,0,구로디지털단지,2호선,0,0,93,6,0,2,136,광명사거리,7호선
35,0,2023-12-31,0,구로디지털단지,2호선,21,0,658,11,0,20,745,잠실(송파구청),2호선
35,0,2023-12-31,0,구파발,3호선,10,0,107,5,0,4,161,독립문,3호선
35,0,2023-12-31,0,김포공항,9호선,6,0,231,16,0,10,298,가양,9호선
35,1,2023-12-31,0,까치산,5호선,2,0,59,10,0,3,110,방화,5호선
35,0,2023-12-31,0,남성,7호선,0,0,48,7,0,1,91,경마공원,4호선
35,2,2023-12-31,0,내방,7호선,1,0,100,3,0,2,143,고속터미널,7호선
35,0,2023-12-31,0,독립문,3호선,4,0,39,5,0,2,85,녹번,3호선
35,1,2023-12-31,0,동대문,1호선,3,0,77,7,0,2,125,영등포,1호선
35,0,2023-12-31,0,뚝섬유원지,7호선,4,0,146,4,0,13,202,청담,7호선
35,0,2023-12-31,0,마천,5호선,3,0,52,3,0,3,96,강동,5호선
35,1,2023-12-31,0,망원,6호선,2,0,175,4,0,7,224,증산(명지대앞),6호선
35,0,2023-12-31,0,매봉,3호선,0,0,72,2,0,3,112,양재(서초구청),3호선
35,0,2023-12-31,0,미아(서울사이버대학),4호선,1,0,71,1,0,4,112,동대문,4호선
35,0,2023-12-31,0,방배,2호선,8,0,120,2,0,14,179,교대(법원.검찰청),2호선
35,0,2023-12-31,0,부천,1호선,5,0,238,9,0,4,291,신도림,2호선
35,0,2023-12-31,0,산성,8호선,2,0,73,1,0,5,116,복정,8호선
35,0,2023-12-31,0,삼각지,4호선,3,0,87,0,0,0,125,신용산,4호선
35,0,2023-12-31,0,상봉(시외버스터미널),7호선,3,0,198,10,0,6,252,하계,7호선
35,0,2023-12-31,0,상왕십리,2호선,30,0,170,9,0,21,265,왕십리(성동구청),2호선
35,0,2023-12-31,0,새절(신사),6호선,2,0,15,5,0,7,64,구산,6호선
35,1,2023-12-31,0,서울역,1호선,2,0,167,6,0,5,216,개봉,1호선
35,0,2023-12-31,0,서울역,4호선,25,0,485,7,0,21,573,명동,4호선
35,0,2023-12-31,0,서울역,1호선,2,0,158,11,0,8,214,숙대입구(갈월),4호선
35,0,2023-12-31,0,석계,1호선,2,0,91,6,0,0,134,종로3가,1호선
35,0,2023-12-31,0,수서,3호선,3,0,125,7,0,0,170,경찰병원,3호선
35,1,2023-12-31,0,수서,3호선,0,0,47,5,0,1,89,학여울,3호선
35,1,2023-12-31,0,수유(강북구청),4호선,1,0,12,3,0,1,53,도봉산,1호선
35,1,2023-12-31,0,수유(강북구청),4호선,1,0,20,10,0,3,70,방학,1호선
35,0,2023-12-31,0,숙대입구(갈월),4호선,0,0,105,10,0,2,152,서울역,1호선
35,0,2023-12-31,0,시청,1호선,12,0,449,6,0,11,513,영등포,1호선
35,0,2023-12-31,0,신당,2호선,14,0,427,7,0,6,489,을지로입구,2호선
35,0,2023-12-31,0,신도림,2호선,19,0,647,7,0,31,739,합정,2호선
35,1,2023-12-31,0,신목동,9호선,0,0,21,3,0,2,62,등촌,9호선
35,0,2023-12-31,0,신방화,9호선,1,0,29,2,0,1,68,공항시장,9호선
35,0,2023-12-31,0,신방화,9호선,1,0,53,11,0,7,107,양천향교,9호선
35,0,2023-12-31,0,신설동,1호선,7,0,283,10,0,10,345,서울역,1호선
35,2,2023-12-31,0,안국,3호선,8,0,237,4,0,11,297,불광,3호선
35,1,2023-12-31,0,양천구청,2호선,3,0,31,8,0,3,81,신정네거리,2호선
35,0,2023-12-31,0,역곡,1호선,1,0,120,5,0,3,164,구로디지털단지,2호선
35,0,2023-12-31,0,연신내,3호선,2,0,283,4,0,9,333,고속터미널,3호선
35,0,2023-12-31,0,영등포,1호선,2,0,18,2,0,0,57,신대방삼거리,7호선
35,1,2023-12-31,0,영등포구청,2호선,4,0,51,8,0,2,101,당산,2호선
35,0,2023-12-31,0,영등포시장,5호선,1,0,59,5,0,1,101,마포,5호선
35,0,2023-12-31,0,왕십리(성동구청),5호선,3,0,79,5,0,0,122,아차산(어린이대공원후문),5호선
35,0,2023-12-31,0,월계,1호선,1,0,27,10,0,0,73,제기동,1호선
35,2,2023-12-31,0,을지로입구,2호선,5,1,299,4,0,5,351,충정로(경기대입구),2호선
35,0,2023-12-31,0,응암,6호선,1,0,45,4,0,1,86,독바위,6호선
35,0,2023-12-31,0,이수,7호선,1,0,113,9,0,10,168,장승배기,7호선
35,0,2023-12-31,0,장지,8호선,8,0,245,16,0,9,313,천호(풍납토성),8호선
35,0,2023-12-31,0,제기동,1호선,2,0,67,5,0,0,109,영등포,1호선
35,0,2023-12-31,0,제기동,1호선,0,0,32,4,0,1,72,외대앞,1호선
35,0,2023-12-31,0,종각,1호선,4,0,112,2,0,6,159,개봉,1호선
35,1,2023-12-31,0,중계,7호선,1,0,92,10,0,7,146,면목,7호선
35,2,2023-12-31,0,중화,7호선,0,1,119,13,0,7,177,중계,7호선
35,0,2023-12-31,0,중화,7호선,2,0,26,2,0,0,65,태릉입구,7호선
35,0,2023-12-31,0,증산(명지대앞),6호선,8,0,93,9,0,8,153,마포구청,6호선
35,0,2023-12-31,0,천호(풍납토성),8호선,1,0,168,7,0,2,213,수서,3호선
35,0,2023-12-31,0,총신대입구(이수),4호선,1,0,22,6,0,3,67,방배,2호선
35,0,2023-12-31,0,태릉입구,6호선,1,0,94,4,0,2,136,월곡(동덕여대),6호선
35,2,2023-12-31,0,태릉입구,7호선,4,0,151,8,0,9,209,중계,7호선
35,0,2023-12-31,0,하남검단산,5호선,4,0,86,3,0,8,136,길동,5호선
35,0,2023-12-31,0,화곡,5호선,3,0,78,3,0,2,121,양평,5호선
35,1,2023-12-31,0,화곡,5호선,5,0,97,10,0,5,153,화곡,5호선
35,0,2023-12-31,0,회룡,1호선,0,0,15,4,0,0,54,신설동,1호선
35,0,2023-12-31,0,회현(남대문시장),4호선,6,0,168,2,0,2,213,충무로,4호선
34,2,2023-12-31,0,가락시장,3호선,2,0,12,5,0,0,55,개롱,5호선
34,0,2023-12-31,0,강동,5호선,3,0,75,7,0,4,123,거여,5호선
34,0,2023-12-31,0,강동,5호선,0,0,25,5,0,0,64,길동,5호선
34,0,2023-12-31,0,강동,5호선,4,0,75,6,0,2,121,상일동,5호선
34,0,2023-12-31,0,강동,5호선,4,0,71,6,0,4,119,아차산(어린이대공원후문),5호선
34,0,2023-12-31,0,강동,5호선,0,0,38,1,0,1,74,하남시청(덕풍·신장),5호선
34,1,2023-12-31,0,개화산,5호선,2,0,39,3,0,3,82,우장산,5호선
34,0,2023-12-31,0,개화산,5호선,2,0,98,7,0,4,145,화곡,5호선
34,1,2023-12-31,0,고덕,5호선,5,0,68,4,0,12,124,길동,5호선
34,0,2023-12-31,0,고덕,5호선,15,0,100,3,0,26,178,하남검단산,5호선
34,0,2023-12-31,0,고속터미널,9호선,2,0,261,2,0,12,311,노량진,9호선
34,0,2023-12-31,0,고속터미널,3호선,4,0,184,5,0,5,232,장승배기,7호선
34,1,2023-12-31,0,공덕,6호선,5,0,28,4,0,0,72,월드컵경기장(성산),6호선
34,0,2023-12-31,0,공릉(서울과학기술대),7호선,2,0,44,6,0,0,86,먹골,7호선
34,0,2023-12-31,0,구로디지털단지,2호선,0,0,96,4,0,2,136,역곡,1호선
34,0,2023-12-31,0,구산,6호선,7,0,78,3,0,12,134,디지털미디어시티,6호선
34,0,2023-12-31,0,구의(광진구청),2호선,1,0,21,3,0,0,59,신설동,2호선
34,0,2023-12-31,0,구일,1호선,9,0,74,2,0,4,123,신도림,2호선
34,0,2023-12-31,0,길동,5호선,1,1,21,3,0,0,60,강동,5호선
34,0,2023-12-31,0,까치산,5호선,1,0,112,2,0,3,152,종로3가,5호선
34,0,2023-12-31,0,노량진,1호선,9,0,272,7,0,10,332,서울역,1호선
34,0,2023-12-31,0,노원,4호선,2,0,46,9,0,2,93,방학,1호선
34,1,2023-12-31,0,녹번,3호선,12,0,256,4,0,16,323,안국,3호선
34,0,2023-12-31,0,답십리,5호선,1,0,51,5,0,0,91,신금호,5호선
34,0,2023-12-31,0,당산,9호선,8,0,370,4,0,19,435,여의도,9호선
34,0,2023-12-31,0,당산,2호선,4,0,336,5,0,13,392,합정,2호선
34,1,2023-12-31,0,대치,3호선,14,0,70,1,0,12,132,매봉,3호선
34,0,2023-12-31,0,돌곶이,6호선,2,0,110,3,0,5,154,태릉입구,6호선
34,0,2023-12-31,0,동대문,4호선,7,0,189,8,0,5,243,동대문,4호선
34,0,2023-12-31,0,동대문,4호선,6,0,215,7,0,13,275,청량리(서울시립대입구),1호선
34,0,2023-12-31,0,동묘앞,1호선,0,0,53,9,0,2,98,청량리(서울시립대입구),1호선
34,1,2023-12-31,0,등촌,9호선,0,0,28,2,0,5,70,신목동,9호선
34,0,2023-12-31,0,뚝섬,2호선,7,0,140,9,0,11,201,왕십리(성동구청),1호선
34,0,2023-12-31,0,마장,5호선,0,0,41,8,0,5,88,답십리,5호선
34,0,2023-12-31,0,마포,5호선,1,0,43,4,0,0,82,영등포시장,5호선
34,0,2023-12-31,0,마포구청,6호선,7,0,80,13,0,4,138,증산(명지대앞),6호선
34,0,2023-12-31,0,망원,6호선,6,0,167,8,0,12,227,새절(신사),6호선
34,0,2023-12-31,0,면목,7호선,2,0,103,4,0,2,145,군자(능동),7호선
34,2,2023-12-31,0,면목,7호선,0,0,32,6,0,3,77,상봉(시외버스터미널),7호선
34,0,2023-12-31,0,면목,7호선,0,0,24,6,0,2,66,용마산(용마폭포공원),7호선
34,0,2023-12-31,0,면목,7호선,1,0,93,1,0,3,132,청담,7호선
34,0,2023-12-31,0,명일,5호선,4,0,27,5,0,2,72,굽은다리(강동구민회관앞),5호선
34,0,2023-12-31,0,모란,8호선,5,0,60,4,0,17,120,산성,8호선
34,0,2023-12-31,0,몽촌토성(평화의문),8호선,11,0,213,3,0,4,265,잠실(송파구청),8호선
34,0,2023-12-31,0,미아사거리,4호선,18,0,209,5,0,14,280,동대문역사문화공원(DDP),4호선
34,0,2023-12-31,0,방학,1호선,0,0,14,11,0,3,62,수유(강북구청),4호선
34,0,2023-12-31,0,방화,5호선,0,0,33,9,0,0,76,영등포시장,5호선
34,1,2023-12-31,0,봉화산(서울의료원),6호선,3,0,74,6,0,6,124,석계,6호선
34,1,2023-12-31,0,부천,1호선,1,0,178,7,0,7,228,구로디지털단지,2호선
34,0,2023-12-31,0,부천,1호선,3,0,328,7,0,4,376,대림(구로구청),2호선
34,0,2023-12-31,0,불광,3호선,1,0,97,3,0,0,135,을지로3가,3호선
34,1,2023-12-31,0,사가정,7호선,1,0,88,5,0,1,130,도봉산,7호선
34,0,2023-12-31,0,삼성(무역센터),2호선,27,0,439,6,0,24,530,선릉,2호선
34,0,2023-12-31,0,삼송,3호선,24,0,127,5,0,25,215,지축,3호선
34,1,2023-12-31,0,상봉(시외버스터미널),7호선,3,0,100,5,0,3,146,마들,7호선
34,0,2023-12-31,0,서울대입구(관악구청),2호선,10,1,89,8,0,2,144,총신대입구(이수),4호선
34,0,2023-12-31,0,서초,2호선,5,0,145,9,0,5,198,봉천,2호선
34,0,2023-12-31,0,선릉,2호선,7,0,167,4,0,11,223,구로디지털단지,2호선
34,1,2023-12-31,0,성수,2호선,13,0,384,5,0,16,453,구의(광진구청),2호선
34,0,2023-12-31,0,수락산,7호선,2,0,31,4,0,0,71,창동,4호선
34,1,2023-12-31,0,수서,3호선,13,0,278,5,0,23,354,남부터미널(예술의전당),3호선
34,0,2023-12-31,0,숙대입구(갈월),4호선,29,0,441,6,0,25,535,명동,4호선
34,1,2023-12-31,0,숭실대입구(살피재),7호선,5,0,57,5,0,5,107,남성,7호선
34,0,2023-12-31,0,신대방삼거리,7호선,7,0,168,7,0,10,226,이수,7호선
34,0,2023-12-31,0,신도림,2호선,11,0,80,3,0,3,131,구일,1호선
34,1,2023-12-31,0,신설동,2호선,1,0,162,10,0,1,209,성수,2호선
34,0,2023-12-31,0,신이문,1호선,3,0,60,7,0,1,105,창동,4호선
34,0,2023-12-31,0,신정네거리,2호선,4,0,60,2,0,8,108,오목교(목동운동장앞),5호선
34,1,2023-12-31,0,아차산(어린이대공원후문),5호선,4,0,105,2,0,3,149,왕십리(성동구청),5호선
34,0,2023-12-31,0,암사,8호선,6,0,152,4,0,4,200,석촌,8호선
34,0,2023-12-31,0,약수,3호선,4,0,144,3,0,7,192,충무로,4호선
34,0,2023-12-31,0,역삼,2호선,3,0,152,6,0,15,210,선릉,2호선
34,0,2023-12-31,0,역삼,2호선,3,0,303,6,0,8,354,신림,2호선
34,0,2023-12-31,0,역촌,6호선,0,0,15,2,0,0,51,불광,3호선
34,0,2023-12-31,0,영등포,1호선,1,0,84,5,0,3,127,동대문,1호선
34,0,2023-12-31,0,영등포구청,2호선,2,2,154,7,0,3,202,대림(구로구청),2호선
34,0,2023-12-31,0,용마산(용마폭포공원),7호선,4,0,20,3,0,0,61,면목,7호선
34,0,2023-12-31,0,을지로3가,2호선,21,0,256,5,0,10,326,건대입구,2호선
34,2,2023-12-31,0,잠실(송파구청),8호선,21,0,363,10,0,24,454,단대오거리,8호선
34,0,2023-12-31,0,잠실(송파구청),2호선,13,0,333,5,0,11,396,봉천,2호선
34,0,2023-12-31,0,잠실(송파구청),2호선,50,0,1055,9,0,75,1223,성수,2호선
34,0,2023-12-31,0,제기동,1호선,0,0,34,2,0,0,70,남영,1호선
34,0,2023-12-31,0,제기동,1호선,0,0,25,8,0,1,68,노량진,9호선
34,0,2023-12-31,0,종로3가,1호선,4,0,93,4,0,3,138,삼송,3호선
34,0,2023-12-31,0,종로3가,1호선,5,0,117,6,0,4,166,수유(강북구청),4호선
34,1,2023-12-31,0,종로3가,1호선,2,0,62,6,0,3,108,역곡,1호선
34,1,2023-12-31,0,종로3가,1호선,14,0,222,7,0,12,290,종각,1호선
34,0,2023-12-31,0,종로3가,1호선,0,0,41,2,0,1,78,회룡,1호선
34,0,2023-12-31,0,중곡,7호선,2,0,76,6,0,5,123,어린이대공원(세종대),7호선
34,0,2023-12-31,0,철산,7호선,12,1,184,11,0,15,257,가산디지털단지,7호선
34,0,2023-12-31,0,청량리(서울시립대입구),1호선,1,0,5,3,0,1,44,월곡(동덕여대),6호선
34,0,2023-12-31,0,청량리(서울시립대입구),1호선,0,0,10,2,0,1,47,태릉입구,6호선
34,0,2023-12-31,0,태릉입구,6호선,6,0,60,6,0,6,112,봉화산(서울의료원),6호선
34,0,2023-12-31,0,하남시청(덕풍·신장),5호선,5,0,68,2,0,5,114,상일동,5호선
34,0,2023-12-31,0,학여울,3호선,4,0,35,6,0,0,79,수서,3호선
34,0,2023-12-31,0,홍제,3호선,1,0,66,2,0,3,106,원당,3호선
34,0,2023-12-31,0,홍제,3호선,2,0,86,4,0,6,132,화정,3호선
34,0,2023-12-31,0,회현(남대문시장),4호선,2,0,135,5,0,7,183,숙대입구(갈월),4호선
33,0,2023-12-31,0,가양,9호선,0,0,5,3,0,1,42,우장산,5호선
33,1,2023-12-31,0,강남,2호선,28,0,641,8,0,70,781,선릉,2호선
33,0,2023-12-31,0,강동,5호선,8,0,154,6,0,9,210,미사,5호선
33,1,2023-12-31,0,강동구청,8호선,3,0,123,6,0,3,169,장지,8호선
33,0,2023-12-31,0,강일,5호선,0,0,53,4,0,7,97,굽은다리(강동구민회관앞),5호선
33,1,2023-12-31,0,개봉,1호선,1,0,94,5,0,2,136,구로디지털단지,2호선
33,0,2023-12-31,0,개화산,5호선,22,0,251,2,0,33,341,발산,5호선
33,0,2023-12-31,0,고속터미널,3호선,9,0,475,3,0,7,527,신림,2호선
33,0,2023-12-31,0,공덕,6호선,0,1,110,7,0,1,152,마포구청,6호선
33,0,2023-12-31,0,광명사거리,7호선,3,2,85,12,0,1,136,장승배기,7호선
33,0,2023-12-31,0,교대(법원.검찰청),3호선,4,0,107,2,0,24,170,남부터미널(예술의전당),3호선
33,0,2023-12-31,0,구로디지털단지,2호선,80,0,1375,14,0,173,1675,홍대입구,2호선
33,0,2023-12-31,0,구의(광진구청),2호선,14,0,182,9,0,11,249,구의(광진구청),2호선
33,0,2023-12-31,0,구파발,3호선,30,0,314,2,0,16,395,경복궁(정부서울청사),3호선
33,0,2023-12-31,0,굽은다리(강동구민회관앞),5호선,5,0,79,3,0,5,125,광나루(장신대),5호선
33,0,2023-12-31,0,금호,3호선,5,0,49,9,0,4,100,옥수,3호선
33,0,2023-12-31,0,남성,7호선,1,0,79,6,0,10,129,신대방삼거리,7호선
33,0,2023-12-31,0,남한산성입구(성남법원.검찰청),8호선,2,0,107,2,0,1,145,가락시장,8호선
33,0,2023-12-31,0,노원,4호선,4,1,168,3,0,1,210,회현(남대문시장),4호선
33,0,2023-12-31,0,단대오거리,8호선,7,0,130,3,0,15,188,남위례,8호선
33,0,2023-12-31,0,당산,9호선,0,1,137,6,0,4,181,국회의사당,9호선
33,1,2023-12-31,0,당산,2호선,2,0,49,10,0,4,99,영등포구청,2호선
33,0,2023-12-31,0,대치,3호선,38,0,287,1,0,63,422,고속터미널,3호선
33,0,2023-12-31,0,도봉산,1호선,1,0,7,4,0,3,48,수유(강북구청),4호선
33,0,2023-12-31,0,동대문,4호선,3,0,111,4,0,5,156,제기동,1호선
33,1,2023-12-31,0,동대문,4호선,3,0,107,5,0,5,154,한성대입구(삼선교),4호선
33,0,2023-12-31,0,동묘앞,1호선,1,0,17,8,0,1,60,신설동,1호선
33,1,2023-12-31,0,동묘앞,1호선,1,0,29,8,0,1,73,역곡,1호선
33,0,2023-12-31,0,둔촌동,5호선,1,0,24,3,0,2,63,둔촌동,5호선
33,0,2023-12-31,0,디지털미디어시티,6호선,5,0,161,8,0,9,216,연신내,3호선
33,0,2023-12-31,0,매봉,3호선,6,0,122,4,0,6,171,수서,3호선
33,0,2023-12-31,0,명동,4호선,22,0,307,4,0,24,390,길음,4호선
33,1,2023-12-31,0,미아사거리,4호선,1,2,66,4,0,4,111,동대문,1호선
33,0,2023-12-31,0,발산,5호선,2,0,86,8,0,4,133,영등포시장,5호선
33,0,2023-12-31,0,방배,2호선,0,0,15,3,0,2,53,총신대입구(이수),4호선
33,0,2023-12-31,0,복정,8호선,1,0,71,1,0,2,108,산성,8호선
33,0,2023-12-31,0,봉천,2호선,5,0,178,6,0,4,226,서초,2호선
33,0,2023-12-31,0,삼성(무역센터),2호선,59,0,1499,15,0,94,1700,강남,2호선
33,0,2023-12-31,0,삼성(무역센터),2호선,23,0,706,4,0,23,789,사당,2호선
33,0,2023-12-31,0,삼성중앙,9호선,9,0,51,4,0,2,99,봉은사,9호선
33,0,2023-12-31,0,상도,7호선,6,0,183,7,0,9,238,이수,7호선
33,0,2023-12-31,0,새절(신사),6호선,2,0,77,3,0,0,115,공덕,6호선
33,0,2023-12-31,0,서울대입구(관악구청),2호선,1,0,269,5,0,11,319,교대(법원.검찰청),2호선
33,0,2023-12-31,0,서울역,1호선,1,0,42,5,0,0,81,경마공원,4호선
33,0,2023-12-31,0,서울역,1호선,1,0,228,7,0,2,271,노량진,1호선
33,1,2023-12-31,0,석계,6호선,4,0,89,8,0,4,139,봉화산(서울의료원),6호선
33,1,2023-12-31,0,석촌,9호선,1,1,53,6,0,1,96,송파나루,9호선
33,0,2023-12-31,0,수서,3호선,4,0,112,5,0,4,158,압구정,3호선
33,0,2023-12-31,0,수유(강북구청),4호선,4,0,89,3,0,2,131,동대문,1호선
33,1,2023-12-31,0,숙대입구(갈월),4호선,9,0,136,4,0,7,190,총신대입구(이수),4호선
33,0,2023-12-31,0,신당,2호선,7,0,227,5,0,15,287,건대입구,2호선
33,1,2023-12-31,0,신대방,2호선,9,0,217,6,0,10,276,사당,2호선
33,1,2023-12-31,0,신대방삼거리,7호선,1,1,93,10,0,10,149,남성,7호선
33,0,2023-12-31,0,신도림,2호선,3,0,116,1,0,2,155,을지로3가,2호선
33,0,2023-12-31,0,신림,2호선,4,0,366,7,0,22,432,사당,4호선
33,0,2023-12-31,0,신설동,1호선,0,0,25,8,0,0,66,동묘앞,1호선
33,0,2023-12-31,0,신설동,2호선,0,0,9,5,0,0,47,신답,2호선
33,0,2023-12-31,0,신정(은행정),5호선,3,0,41,6,0,1,84,신정(은행정),5호선
33,0,2023-12-31,0,신정(은행정),5호선,14,1,131,8,0,9,196,화곡,5호선
33,0,2023-12-31,0,신풍,7호선,4,5,71,4,0,2,119,대림(구로구청),2호선
33,2,2023-12-31,0,쌍문,4호선,2,0,43,4,0,4,88,동대문,1호선
33,0,2023-12-31,0,압구정,3호선,6,0,220,9,0,12,280,압구정,3호선
33,1,2023-12-31,0,압구정,3호선,2,0,180,3,0,9,228,양재(서초구청),3호선
33,0,2023-12-31,0,연신내,3호선,1,0,103,6,0,5,148,백석,3호선
33,0,2023-12-31,0,연신내,3호선,3,0,214,6,0,2,258,압구정,3호선
33,0,2023-12-31,0,연신내,3호선,3,0,12,8,0,0,56,역촌,6호선
33,0,2023-12-31,0,영등포,1호선,2,0,46,6,0,0,87,가양,9호선
33,0,2023-12-31,0,오목교(목동운동장앞),5호선,50,0,399,5,0,41,528,광화문(세종문화회관),5호선
33,0,2023-12-31,0,외대앞,1호선,1,0,35,3,0,3,75,제기동,1호선
33,0,2023-12-31,0,을지로3가,2호선,22,0,486,3,0,37,581,을지로3가,2호선
33,0,2023-12-31,0,을지로입구,2호선,15,0,359,4,0,10,421,상왕십리,2호선
33,1,2023-12-31,0,응암,6호선,10,0,169,9,0,9,231,마포구청,6호선
33,0,2023-12-31,0,이대,2호선,5,0,259,2,0,9,308,합정,2호선
33,0,2023-12-31,0,장승배기,7호선,1,0,49,8,0,0,91,경마공원,4호선
33,1,2023-12-31,0,장지,8호선,3,0,121,7,0,3,168,강동구청,8호선
33,0,2023-12-31,0,장지,8호선,13,0,158,4,0,10,218,단대오거리,8호선
33,1,2023-12-31,0,종로3가,1호선,2,0,124,5,0,1,166,노량진,1호선
