ID,MLSFC_NM,POI_ID,POI_NM,CL_CD,CL_NM,CTPRVN_NM,SIGNGU_NM,위도,경도
260,문화시설,1139127,세계골프역사박물관,100103,기타전시/박물관,서울특별시,강남구,37.50809136,127.0620514
261,문화시설,1140350,바라아트홀,100203,공연/연극/문화센터,서울특별시,강남구,37.52369434,127.0265058
262,문화시설,1143776,삼모아트센터,100203,공연/연극/문화센터,서울특별시,관악구,37.48223794,126.9289269
263,문화시설,1150983,서촌재,100106,소형갤러리,서울특별시,종로구,37.58168603,126.9650727
264,문화시설,1155992,돈화문국악예술당,100203,공연/연극/문화센터,서울특별시,종로구,37.57726326,126.990695
265,문화시설,116488,123갤러리,100106,소형갤러리,서울특별시,강남구,37.52604521,127.0443218
266,문화시설,1174949,민속극장풍류,100203,공연/연극/문화센터,서울특별시,강남구,37.50997677,127.044567
267,문화시설,1175431,아트티겔러리,100106,소형갤러리,서울특별시,마포구,37.548286,126.9252878
268,문화시설,1175706,예스24무브홀,100203,공연/연극/문화센터,서울특별시,마포구,37.55159857,126.919727
269,문화시설,1176031,유니플렉스,100203,공연/연극/문화센터,서울특별시,종로구,37.58117207,127.0037193
270,문화시설,1176183,요기가,100106,소형갤러리,서울특별시,마포구,37.54852347,126.9177732
271,문화시설,1176538,VK아트홀,100203,공연/연극/문화센터,서울특별시,동작구,37.51077268,126.9322719
272,문화시설,1176556,바다비,100203,공연/연극/문화센터,서울특별시,마포구,37.55607238,126.9308878
273,문화시설,1176859,몬스터스쿨,100203,공연/연극/문화센터,서울특별시,종로구,37.58155723,127.004236
274,문화시설,1179383,메종드라뮤지끄,100203,공연/연극/문화센터,서울특별시,강남구,37.48362083,127.0597384
275,문화시설,1180612,현대모터스튜디오,100103,기타전시/박물관,서울특별시,강남구,37.5212662,127.0343794
276,문화시설,1184467,새시대미술연합,100105,미술관,서울특별시,영등포구,37.51160629,126.9125941
277,문화시설,1185146,갤러리토스트,100106,소형갤러리,서울특별시,서초구,37.49411674,126.990497
278,문화시설,1187609,맛있는극장,100203,공연/연극/문화센터,서울특별시,종로구,37.58619937,127.0007595
279,문화시설,1189316,구하갤러리,100106,소형갤러리,서울특별시,강남구,37.51669286,127.0235206
280,문화시설,1189551,러브뮤지엄,100105,미술관,서울특별시,마포구,37.55361949,126.9217509
281,문화시설,1192265,더줌아트센터,100106,소형갤러리,서울특별시,용산구,37.53585786,127.0070183
282,문화시설,1192715,CJ토월극장,100203,공연/연극/문화센터,서울특별시,서초구,37.47930562,127.0139273
283,문화시설,1193963,수현재씨어터,100203,공연/연극/문화센터,서울특별시,종로구,37.58275687,127.003175
284,문화시설,1194221,재미공작소,100203,공연/연극/문화센터,서울특별시,영등포구,37.51421889,126.8954689
285,문화시설,1199338,대학로연습실,100203,공연/연극/문화센터,서울특별시,종로구,37.58315537,127.0034781
286,문화시설,1201640,롯데월드스타에비뉴,100203,공연/연극/문화센터,서울특별시,송파구,37.5111026,127.0981789
287,문화시설,1204106,롯데갤러리,100106,소형갤러리,서울특별시,송파구,37.51320792,127.1020976
288,문화시설,1204151,조계사도심포교100주년기념관,100103,기타전시/박물관,서울특별시,종로구,37.57324158,126.9817377
289,문화시설,1204878,NEMO,100105,미술관,서울특별시,용산구,37.54092809,127.0023847
290,문화시설,1207132,EROSMUSEUM,100103,기타전시/박물관,서울특별시,종로구,37.58274177,126.9803653
291,문화시설,1208781,서촌갤러리,100106,소형갤러리,서울특별시,종로구,37.58166033,126.971553
292,문화시설,1208987,레스빠스71,100106,소형갤러리,서울특별시,강남구,37.527106,127.0454631
293,문화시설,1212813,스페이스문,100203,공연/연극/문화센터,서울특별시,영등포구,37.51372269,126.896542
294,문화시설,1213004,블랙아트,100103,기타전시/박물관,서울특별시,중구,37.56204116,126.9865396
295,문화시설,1215356,조수정한지그림갤러리,100106,소형갤러리,서울특별시,강남구,37.50702934,127.0611674
296,문화시설,1216189,텅스텐홀,100203,공연/연극/문화센터,서울특별시,마포구,37.55509594,126.92833
297,문화시설,1216568,디에이씨아트원,100106,소형갤러리,서울특별시,중구,37.56202141,126.9865384
298,문화시설,1217207,잠실롯데호텔크리스탈볼룸,100203,공연/연극/문화센터,서울특별시,송파구,37.51147422,127.1000868
299,문화시설,1219021,몽키비즈니스,100203,공연/연극/문화센터,서울특별시,종로구,37.5804705,126.9709172
300,문화시설,1219450,김대범소극장,100203,공연/연극/문화센터,서울특별시,종로구,37.58246813,126.9992408
301,문화시설,1221544,아이스뮤지엄,100103,기타전시/박물관,서울특별시,마포구,37.5535163,126.9216976
302,문화시설,1223003,서울시창작공간잠실창작스튜디오,100203,공연/연극/문화센터,서울특별시,송파구,37.51615791,127.0748137
303,문화시설,122385,문화랑,100106,소형갤러리,서울특별시,송파구,37.5039459,127.0906989
304,문화시설,1224090,한국기독교역사문화관,100103,기타전시/박물관,서울특별시,동대문구,37.57407197,127.0242504
305,문화시설,1224521,홈덱스,100101,대형전시/박물관,서울특별시,영등포구,37.51500633,126.8986329
306,문화시설,1225382,아라리오갤러리,100105,미술관,서울특별시,종로구,37.58007963,126.9803614
307,문화시설,1226211,서울특별시과학전시관,100103,기타전시/박물관,서울특별시,구로구,37.49653877,126.885494
308,문화시설,1226333,아라리오뮤지엄인스페이스,100103,기타전시/박물관,서울특별시,종로구,37.57775697,126.9883305
309,문화시설,1226375,두닷갤러리,100106,소형갤러리,서울특별시,서초구,37.49640108,126.9849739
310,문화시설,1228941,경복궁아트홀,100203,공연/연극/문화센터,서울특별시,종로구,37.58338654,126.9706768
311,문화시설,1229157,섬유센터이벤트홀,100203,공연/연극/문화센터,서울특별시,강남구,37.5075965,127.0605904
312,문화시설,123087,한국영화박물관,100103,기타전시/박물관,서울특별시,마포구,37.58038767,126.8899563
313,문화시설,123137,일우스페이스,100106,소형갤러리,서울특별시,중구,37.56355243,126.9741661
314,문화시설,1233224,쇼타임즈,100203,공연/연극/문화센터,서울특별시,영등포구,37.52023897,126.9295067
315,문화시설,1233517,DGBD,100203,공연/연극/문화센터,서울특별시,마포구,37.55073959,126.9202235
316,문화시설,1233853,현대백화점무역센터점갤러리H,100106,소형갤러리,서울특별시,강남구,37.50866195,127.0597572
317,문화시설,1234233,공공일클럽,100203,공연/연극/문화센터,서울특별시,마포구,37.55100192,126.9240063
318,문화시설,1238867,상명아트센터,100203,공연/연극/문화센터,서울특별시,종로구,37.60308157,126.9564738
319,문화시설,1238978,175갤러리,100106,소형갤러리,서울특별시,종로구,37.57591399,126.9834255
320,문화시설,1239287,더페이지갤러리,100106,소형갤러리,서울특별시,성동구,37.54586459,127.0418443
321,문화시설,1239940,풀잎문화센터,100203,공연/연극/문화센터,서울특별시,종로구,37.57087251,126.9745855
322,문화시설,1240957,은평역사한옥박물관,100103,기타전시/박물관,서울특별시,은평구,37.64029788,126.9380037
323,문화시설,1240981,디지털한글박물관,100103,기타전시/박물관,서울특별시,강서구,37.57927752,126.8137152
324,문화시설,1255732,호러킹덤,100103,기타전시/박물관,서울특별시,중구,37.56255284,126.9840974
325,문화시설,1261060,아트피플,100106,소형갤러리,서울특별시,종로구,37.5740381,126.9851354
326,문화시설,1264788,정암아트갤러리,100106,소형갤러리,서울특별시,종로구,37.58829049,126.9815233
327,문화시설,1265328,CGV,100208,CGV,서울특별시,마포구,37.55649549,126.9226315
328,문화시설,1266438,학아재미술관,100105,미술관,서울특별시,종로구,37.57709517,126.9904059
329,문화시설,1268561,씨어터송,100203,공연/연극/문화센터,서울특별시,서초구,37.49322917,127.0082776
330,문화시설,1270919,에픽합주실,100200,N,서울특별시,종로구,37.58420054,126.9973582
331,문화시설,1272929,이수아트홀,100203,공연/연극/문화센터,서울특별시,종로구,37.57793742,127.0046209
332,문화시설,1274399,롯데시네마,100209,롯데시네마,서울특별시,송파구,37.51399997,127.105006
333,문화시설,1275082,갤러리무이,100105,미술관,서울특별시,서초구,37.49281672,127.0151507
334,문화시설,1275854,제일라아트홀,100203,공연/연극/문화센터,서울특별시,마포구,37.5750498,126.8955035
335,문화시설,1277207,한국국제관광전,100203,공연/연극/문화센터,서울특별시,강남구,37.51184497,127.0592862
336,문화시설,1281626,한양도성박물관,100103,기타전시/박물관,서울특별시,종로구,37.57286397,127.0086018
337,문화시설,1283477,성북예술창작터,100203,공연/연극/문화센터,서울특별시,성북구,37.59007962,127.0041271
338,문화시설,1284539,래미안갤러리,100103,기타전시/박물관,서울특별시,송파구,37.47925074,127.1201434
339,문화시설,1286974,갤러리연우,100106,소형갤러리,서울특별시,종로구,37.61651827,126.9759991
340,문화시설,1287264,그랜드컨퍼런스룸,100203,공연/연극/문화센터,서울특별시,강남구,37.51180263,127.059246
341,문화시설,1289288,진건아트홀,100203,공연/연극/문화센터,서울특별시,종로구,37.5822855,126.9994695
342,문화시설,1290358,노량진교회100주년기념관,100102,대형기념관/묘역,서울특별시,동작구,37.51250524,126.9554498
343,문화시설,1291920,갤러리엘르,100106,소형갤러리,서울특별시,강남구,37.50789769,127.0368463
344,문화시설,1292166,동영아트홀,100203,공연/연극/문화센터,서울특별시,강남구,37.49790693,127.0443509
345,문화시설,1293913,네오아트홀1관,100203,공연/연극/문화센터,서울특별시,종로구,37.58185478,127.0028057
346,문화시설,1296295,익스트림씨어터3관,100203,공연/연극/문화센터,서울특별시,종로구,37.58243476,126.9977939
347,문화시설,1305079,KT&G상상유니브,100203,공연/연극/문화센터,서울특별시,서대문구,37.56386026,126.9661176
348,문화시설,1305189,노원어린이극장,100203,공연/연극/문화센터,서울특별시,노원구,37.65459049,127.0636524
349,문화시설,1308130,파비욘드갤러리,100106,소형갤러리,서울특별시,용산구,37.53182624,126.9722186
350,문화시설,1308682,까레다띠스,100106,소형갤러리,서울특별시,종로구,37.58648154,126.9818417
351,문화시설,1309052,바로크챔버홀,100203,공연/연극/문화센터,서울특별시,서초구,37.48176059,127.0145032
352,문화시설,1311509,롯데시네마,100209,롯데시네마,서울특별시,금천구,37.46941046,126.8969648
353,문화시설,1311770,달빛극장,100203,공연/연극/문화센터,서울특별시,종로구,37.58298033,127.0012971
354,문화시설,13147,아트선재센터,100103,기타전시/박물관,서울특별시,종로구,37.57949781,126.9818795
355,문화시설,13149,아트서울,100103,기타전시/박물관,서울특별시,마포구,37.5399682,126.9470943
356,문화시설,13151,한국잡지박물관,100103,기타전시/박물관,서울특별시,영등포구,37.51974272,126.9302596
357,문화시설,1317047,극장동국,100203,공연/연극/문화센터,서울특별시,종로구,37.58455056,127.0000382
358,문화시설,13175,쌈지스페이스,100103,기타전시/박물관,서울특별시,마포구,37.55392256,126.9296518
359,문화시설,13176,신문박물관,100103,기타전시/박물관,서울특별시,종로구,37.56993438,126.9776712
360,문화시설,13177,아트센터나비,100103,기타전시/박물관,서울특별시,종로구,37.56981613,126.9802868
361,문화시설,13178,원앤제이갤러리,100106,소형갤러리,서울특별시,종로구,37.58172746,126.9852977
362,문화시설,13179,예술의전당서예박물관,100103,기타전시/박물관,서울특별시,서초구,37.47825468,127.0117966
363,문화시설,13180,한상수박물관,100103,기타전시/박물관,서울특별시,종로구,37.58277839,126.9856391
364,문화시설,13181,은행사박물관,100103,기타전시/박물관,서울특별시,중구,37.55941899,126.98174
365,문화시설,13182,원화랑,100103,기타전시/박물관,서울특별시,강남구,37.52752911,127.0459126
366,문화시설,13183,유나화랑,100103,기타전시/박물관,서울특별시,강남구,37.52644951,127.0466048
367,문화시설,1318317,기독교음악예술원,100203,공연/연극/문화센터,서울특별시,중구,37.56221001,127.0093104
